ALogP,LipoaffinityIndex,nHBAcc,Label
1.483,3.324489643347051,1.0,0
1.721899999999999,2.1627644328324607,6.0,0
-4.9821,17.347430382039185,1.0,0
-0.1363000000000003,3.845093563450072,5.0,0
0.8418000000000003,1.9984456481481483,0.0,0
0.3068999999999999,9.46335945861678,0.0,0
2.1811,4.159737073710143,0.0,0
2.1717000000000004,4.806118790679852,4.0,0
1.3818999999999977,7.796336245039682,1.0,0
-0.6986000000000021,11.456170655308265,2.0,0
2.1811,4.143221826796562,0.0,0
-3.064700000000002,3.6429069720804974,4.0,0
1.4954,6.32524469911313,3.0,0
1.276800000000001,2.64474185185185,4.0,0
0.9889,3.379399867816239,2.0,0
-0.6290000000000004,7.111448752459738,3.0,0
1.1969999999999996,2.86741234739369,2.0,0
1.9958999999999991,5.977001449987402,2.0,0
0.5216999999999998,3.4436918483214045,3.0,0
-0.1673000000000004,3.903991346253779,2.0,0
2.7078,7.621115147908328,3.0,0
1.2655999999999998,3.0438083806400646,5.0,0
2.109700000000001,3.69541907015192,6.0,0
0.8454999999999998,4.8187841056151575,6.0,0
1.7237000000000005,3.572684138151403,5.0,0
-3.3054999999999994,4.6795920119205086,6.0,0
2.1086,5.8442289649178445,2.0,0
0.875299999999998,6.428370941263406,5.0,0
-2.5466,1.483678560090703,6.0,0
1.1947999999999983,12.2235578746291,1.0,0
1.607299999999998,7.240214543440834,4.0,0
-0.0434999999999997,4.782712111153103,5.0,0
-0.4516999999999986,4.717017278977177,6.0,0
-0.5749000000000007,7.770128665910808,2.0,0
